PopSize: 20,MutationRate: 0.05,Crossover: 0.15,dying: 0.01,Gens: 0
67641, 0.000624859, , 67641, 40003076
67642, 0.00062483, , 67642, 40003076
67643, 0.000624846, , 67643, 40003076
67644, 0.000624838, , 67644, 40003076
67645, 0.00062482, , 67645, 40003076
67646, 0.000624874, , 67646, 40002853
67647, 0.000624883, , 67647, 40002853
67648, 0.000624861, , 67648, 40002853
67649, 0.000601175, , 67649, 40002853
67650, 0.000577643, , 67650, 40002853
67651, 0.000624901, , 67651, 40002853
67652, 0.000624909, , 67652, 40002853
67653, 0.000571231, , 67653, 40002853
67654, 0.000624899, , 67654, 40002853
67655, 0.000624911, , 67655, 40002853
67656, 0.000624911, , 67656, 40002853
67657, 0.000601168, , 67657, 40002853
67658, 0.000601103, , 67658, 40002853
67659, 0.000624904, , 67659, 40002853
67660, 0.000624899, , 67660, 40002853
67661, 0.000624911, , 67661, 40002853
67662, 0.000624911, , 67662, 40002853
67663, 0.000601306, , 67663, 40002853
67664, 0.00062491, , 67664, 40002853
67665, 0.00062491, , 67665, 40002853
67666, 0.000624821, , 67666, 40002853
67667, 0.000624792, , 67667, 40002853
67668, 0.000624841, , 67668, 40002853
67669, 0.000624813, , 67669, 40002853
67670, 0.000624859, , 67670, 40002853
67671, 0.000624887, , 67671, 40002853
67672, 0.000624887, , 67672, 40002853
67673, 0.000596585, , 67673, 40002853
67674, 0.000593092, , 67674, 40002853
67675, 0.000583556, , 67675, 40002853
67676, 0.000624832, , 67676, 40002853
67677, 0.000624853, , 67677, 40002853
67678, 0.000624878, , 67678, 40002853
67679, 0.000624834, , 67679, 40002853
67680, 0.000576503, , 67680, 40002853
67681, 0.000613943, , 67681, 40002853
67682, 0.000624899, , 67682, 40002853
67683, 0.000601211, , 67683, 40002853
67684, 0.000586049, , 67684, 40002853
67685, 0.000624807, , 67685, 40002853
67686, 0.000624856, , 67686, 40002853
67687, 0.000624911, , 67687, 40002853
67688, 0.000601112, , 67688, 40002853
67689, 0.000577442, , 67689, 40002853
67690, 0.000624845, , 67690, 40002853
67691, 0.000624807, , 67691, 40002853
67692, 0.000624873, , 67692, 40002853
67693, 0.000624911, , 67693, 40002853
67694, 0.000624911, , 67694, 40002853
67695, 0.000624911, , 67695, 40002853
67696, 0.000624911, , 67696, 40002853
67697, 0.000624888, , 67697, 40002853
67698, 0.000584181, , 67698, 40002853
67699, 0.000600872, , 67699, 40002853
67700, 0.000624837, , 67700, 40002853
67701, 0.000624911, , 67701, 40002853
67702, 0.000624858, , 67702, 40002853
67703, 0.000601127, , 67703, 40002853
67704, 0.000624857, , 67704, 40002426
67705, 0.000624863, , 67705, 40002426
67706, 0.000624849, , 67706, 40002426
67707, 0.000600979, , 67707, 40002426
67708, 0.000601176, , 67708, 40002426
67709, 0.000624849, , 67709, 40002426
67710, 0.00062486, , 67710, 40002426
67711, 0.000624922, , 67711, 40002426
67712, 0.000624827, , 67712, 40002426
67713, 0.000565602, , 67713, 40002426
67714, 0.00061221, , 67714, 40002426
67715, 0.00060741, , 67715, 40002426
67716, 0.000624884, , 67716, 40002426
67717, 0.000624939, , 67717, 39992647
67718, 0.00062493, , 67718, 39992647
67719, 0.000624904, , 67719, 39992647
67720, 0.000625002, , 67720, 39991975
67721, 0.000625048, , 67721, 39991975
67722, 0.000625158, , 67722, 39991975
67723, 0.000553779, , 67723, 39991975
67724, 0.000625183, , 67724, 39991975
67725, 0.000625194, , 67725, 39991975
67726, 0.000625189, , 67726, 39991975
67727, 0.000625249, , 67727, 39991975
67728, 0.000625218, , 67728, 39991975
67729, 0.000585751, , 67729, 39991975
67730, 0.000625251, , 67730, 39991975
67731, 0.000625226, , 67731, 39991975
67732, 0.000625251, , 67732, 39991975
67733, 0.000625184, , 67733, 39991975
67734, 0.000625251, , 67734, 39991975
67735, 0.000625221, , 67735, 39991975
67736, 0.000625251, , 67736, 39991975
67737, 0.000625251, , 67737, 39991975
67738, 0.000625177, , 67738, 39991975
67739, 0.000625243, , 67739, 39991975
67740, 0.000625214, , 67740, 39991975
67741, 0.000625251, , 67741, 39991975
67742, 0.000625171, , 67742, 39991975
67743, 0.000625251, , 67743, 39991975
67744, 0.000625161, , 67744, 39991975
67745, 0.000601459, , 67745, 39991975
67746, 0.000625237, , 67746, 39991975
67747, 0.000601537, , 67747, 39991975
67748, 0.000625251, , 67748, 39991975
67749, 0.000625251, , 67749, 39991975
67750, 0.000625209, , 67750, 39991975
67751, 0.000625251, , 67751, 39991975
67752, 0.000625235, , 67752, 39991975
67753, 0.00062516, , 67753, 39991975
67754, 0.000625251, , 67754, 39991975
67755, 0.000625186, , 67755, 39991975
67756, 0.000625162, , 67756, 39991975
67757, 0.000625137, , 67757, 39991975
67758, 0.000625251, , 67758, 39991975
67759, 0.000625214, , 67759, 39991975
67760, 0.000553823, , 67760, 39991975
67761, 0.000625251, , 67761, 39991975
67762, 0.000625218, , 67762, 39991975
67763, 0.000625198, , 67763, 39991975
67764, 0.000625205, , 67764, 39991975
67765, 0.000625189, , 67765, 39991975
67766, 0.000625251, , 67766, 39991975
67767, 0.000625197, , 67767, 39991975
67768, 0.00062511, , 67768, 39991975
67769, 0.000625251, , 67769, 39991975
67770, 0.000625216, , 67770, 39991975
67771, 0.000625251, , 67771, 39991975
67772, 0.000585126, , 67772, 39991975
67773, 0.00059052, , 67773, 39991975
67774, 0.000614113, , 67774, 39991975
67775, 0.000625199, , 67775, 39991975
67776, 0.00058417, , 67776, 39991975
67777, 0.000625208, , 67777, 39991975
67778, 0.000625245, , 67778, 39991975
67779, 0.000625239, , 67779, 39991975
67780, 0.000625164, , 67780, 39991975
67781, 0.000601277, , 67781, 39991975
67782, 0.000584096, , 67782, 39991975
67783, 0.000625231, , 67783, 39991975
67784, 0.000625222, , 67784, 39991975
67785, 0.000625239, , 67785, 39991975
67786, 0.000625227, , 67786, 39991975
67787, 0.000625169, , 67787, 39990539
67788, 0.000625141, , 67788, 39990539
67789, 0.000625249, , 67789, 39990539
67790, 0.000625252, , 67790, 39990539
67791, 0.000625151, , 67791, 39990539
67792, 0.000625254, , 67792, 39990539
67793, 0.000625209, , 67793, 39990539
67794, 0.000625144, , 67794, 39990539
67795, 0.000625255, , 67795, 39990539
67796, 0.000577704, , 67796, 39990539
67797, 0.00062523, , 67797, 39990539
67798, 0.000625246, , 67798, 39990539
67799, 0.000625237, , 67799, 39990539
67800, 0.000585306, , 67800, 39990539
67801, 0.000625178, , 67801, 39990539
67802, 0.000601527, , 67802, 39990539
67803, 0.00057774, , 67803, 39990539
67804, 0.000625256, , 67804, 39990539
67805, 0.00062524, , 67805, 39990539
67806, 0.000601625, , 67806, 39990539
67807, 0.000625223, , 67807, 39990539
67808, 0.000625256, , 67808, 39990539
67809, 0.000625208, , 67809, 39990539
67810, 0.000625254, , 67810, 39990539
67811, 0.000625256, , 67811, 39990539
67812, 0.000583996, , 67812, 39990539
67813, 0.00062525, , 67813, 39990539
67814, 0.000625145, , 67814, 39990539
67815, 0.000625181, , 67815, 39990539
67816, 0.000625225, , 67816, 39990539
67817, 0.000601551, , 67817, 39990539
67818, 0.000625142, , 67818, 39990539
67819, 0.000625231, , 67819, 39990539
67820, 0.000625252, , 67820, 39990539
67821, 0.000625155, , 67821, 39990539
67822, 0.000625254, , 67822, 39990539
67823, 0.000625218, , 67823, 39990539
67824, 0.000625192, , 67824, 39990539
67825, 0.000584235, , 67825, 39990539
67826, 0.000625156, , 67826, 39990539
67827, 0.000625256, , 67827, 39990539
67828, 0.000625256, , 67828, 39990539
67829, 0.000601365, , 67829, 39990539
67830, 0.000625183, , 67830, 39990539
67831, 0.000625181, , 67831, 39990539
67832, 0.000577599, , 67832, 39990539
67833, 0.000625256, , 67833, 39990539
67834, 0.000625256, , 67834, 39990539
67835, 0.000625246, , 67835, 39990539
67836, 0.000625256, , 67836, 39990539
67837, 0.000625256, , 67837, 39990539
67838, 0.000625237, , 67838, 39990539
67839, 0.000625256, , 67839, 39990539
67840, 0.000561409, , 67840, 39990539
67841, 0.000608059, , 67841, 39990539
67842, 0.000625256, , 67842, 39990539
67843, 0.000601485, , 67843, 39990539
67844, 0.000625207, , 67844, 39990539
67845, 0.000625245, , 67845, 39990539
67846, 0.000625256, , 67846, 39990539
67847, 0.000625202, , 67847, 39990539
67848, 0.000625238, , 67848, 39990539
67849, 0.000601458, , 67849, 39990539
67850, 0.000625256, , 67850, 39990539
67851, 0.000625256, , 67851, 39990539
67852, 0.0006252, , 67852, 39990539
67853, 0.000625256, , 67853, 39990539
67854, 0.000625256, , 67854, 39990539
67855, 0.000588008, , 67855, 39990539
67856, 0.000625239, , 67856, 39990539
67857, 0.000625183, , 67857, 39990539
67858, 0.000625225, , 67858, 39990539
67859, 0.000625211, , 67859, 39990539
67860, 0.000625232, , 67860, 39990539
67861, 0.000625256, , 67861, 39990539
67862, 0.000586566, , 67862, 39990539
67863, 0.000625122, , 67863, 39990539
67864, 0.000625244, , 67864, 39990539
67865, 0.000625256, , 67865, 39990539
67866, 0.000625256, , 67866, 39990539
67867, 0.000625242, , 67867, 39990539
67868, 0.000625208, , 67868, 39990539
67869, 0.000625223, , 67869, 39990539
67870, 0.000579207, , 67870, 39990539
67871, 0.000619019, , 67871, 39990539
67872, 0.000619049, , 67872, 39990539
67873, 0.000585644, , 67873, 39990539
67874, 0.000625226, , 67874, 39990539
67875, 0.000625201, , 67875, 39990539
67876, 0.000625077, , 67876, 39990539
67877, 0.000625119, , 67877, 39990539
67878, 0.000601437, , 67878, 39990539
67879, 0.000625237, , 67879, 39990539
67880, 0.000625244, , 67880, 39990539
67881, 0.00058392, , 67881, 39990539
67882, 0.000625235, , 67882, 39990539
67883, 0.000625201, , 67883, 39990539
67884, 0.000625224, , 67884, 39990539
67885, 0.000601452, , 67885, 39990539
67886, 0.000625215, , 67886, 39990539
67887, 0.000625242, , 67887, 39990539
67888, 0.000625229, , 67888, 39990539
67889, 0.000625251, , 67889, 39990539
67890, 0.000625137, , 67890, 39988313
67891, 0.000625269, , 67891, 39986516
67892, 0.000625283, , 67892, 39986516
67893, 0.000625305, , 67893, 39986516
67894, 0.000601667, , 67894, 39986516
67895, 0.000625375, , 67895, 39986516
67896, 0.0006254, , 67896, 39982706
67897, 0.000625425, , 67897, 39982706
67898, 0.000601661, , 67898, 39982706
67899, 0.000625453, , 67899, 39982706
67900, 0.000625489, , 67900, 39982270
67901, 0.000625514, , 67901, 39982270
67902, 0.000625538, , 67902, 39982270
67903, 0.000601796, , 67903, 39982270
67904, 0.000625521, , 67904, 39981650
67905, 0.000625442, , 67905, 39981650
67906, 0.000625555, , 67906, 39981650
67907, 0.000625559, , 67907, 39981650
67908, 0.00062556, , 67908, 39981650
67909, 0.000625519, , 67909, 39981650
67910, 0.000601584, , 67910, 39981650
67911, 0.000591545, , 67911, 39981650
67912, 0.000615405, , 67912, 39981650
67913, 0.000625574, , 67913, 39981650
67914, 0.000625483, , 67914, 39981650
67915, 0.000625498, , 67915, 39981650
67916, 0.000601787, , 67916, 39981650
67917, 0.0006255, , 67917, 39981650
67918, 0.000625415, , 67918, 39981650
67919, 0.000625574, , 67919, 39981650
67920, 0.000625536, , 67920, 39981650
67921, 0.000601804, , 67921, 39981650
67922, 0.000596509, , 67922, 39981650
67923, 0.000625518, , 67923, 39981650
67924, 0.000625572, , 67924, 39981650
67925, 0.000625574, , 67925, 39981650
67926, 0.000625574, , 67926, 39981650
67927, 0.000625563, , 67927, 39981650
67928, 0.000625574, , 67928, 39981650
67929, 0.000625472, , 67929, 39980225
67930, 0.000625573, , 67930, 39980225
67931, 0.000577965, , 67931, 39976466
67932, 0.000625594, , 67932, 39976466
67933, 0.000625609, , 67933, 39976466
67934, 0.000601938, , 67934, 39976466
67935, 0.000601948, , 67935, 39976466
67936, 0.000625704, , 67936, 39976466
67937, 0.000625732, , 67937, 39976466
67938, 0.000577541, , 67938, 39973742
67939, 0.000625728, , 67939, 39973742
67940, 0.000625711, , 67940, 39973742
67941, 0.000625664, , 67941, 39973742
67942, 0.000601981, , 67942, 39973742
67943, 0.00062574, , 67943, 39973742
67944, 0.000625749, , 67944, 39973742
67945, 0.000625662, , 67945, 39973742
67946, 0.000625681, , 67946, 39973742
67947, 0.00060191, , 67947, 39973742
67948, 0.000625697, , 67948, 39973742
67949, 0.00062562, , 67949, 39973742
67950, 0.000595992, , 67950, 39973742
67951, 0.000577898, , 67951, 39973742
67952, 0.000625791, , 67952, 39973742
67953, 0.000601884, , 67953, 39973163
67954, 0.000625798, , 67954, 39973163
67955, 0.000625803, , 67955, 39973163
67956, 0.000625813, , 67956, 39973163
67957, 0.000578257, , 67957, 39973163
67958, 0.00062582, , 67958, 39973163
67959, 0.000625836, , 67959, 39973163
67960, 0.000625836, , 67960, 39973163
67961, 0.000625739, , 67961, 39973163
67962, 0.00062584, , 67962, 39973163
67963, 0.00062584, , 67963, 39973163
67964, 0.000625835, , 67964, 39973163
67965, 0.00060202, , 67965, 39973163
67966, 0.000601932, , 67966, 39973163
67967, 0.00062578, , 67967, 39973163
67968, 0.000625839, , 67968, 39973163
67969, 0.00062584, , 67969, 39973163
67970, 0.000602136, , 67970, 39973163
67971, 0.000625842, , 67971, 39971515
67972, 0.000625852, , 67972, 39971515
67973, 0.000625809, , 67973, 39971515
67974, 0.000625825, , 67974, 39971515
67975, 0.000625891, , 67975, 39971515
67976, 0.000625886, , 67976, 39971515
67977, 0.00062587, , 67977, 39970122
67978, 0.000625893, , 67978, 39970122
67979, 0.000625895, , 67979, 39970122
67980, 0.000625785, , 67980, 39970122
67981, 0.000595125, , 67981, 39970122
67982, 0.000625835, , 67982, 39970122
67983, 0.000625815, , 67983, 39970122
67984, 0.000625885, , 67984, 39970122
67985, 0.000625802, , 67985, 39970122
67986, 0.000625727, , 67986, 39970122
67987, 0.000625865, , 67987, 39969983
67988, 0.000625928, , 67988, 39969983
67989, 0.000625936, , 67989, 39969983
67990, 0.000625937, , 67990, 39969983
67991, 0.000561678, , 67991, 39969983
67992, 0.000625863, , 67992, 39968319
67993, 0.000625914, , 67993, 39968319
67994, 0.000625867, , 67994, 39968319
67995, 0.000625926, , 67995, 39968319
67996, 0.000625907, , 67996, 39968319
67997, 0.000625952, , 67997, 39968180
67998, 0.000625926, , 67998, 39968180
67999, 0.000625991, , 67999, 39968180
68000, 0.000625928, , 68000, 39968180
68001, 0.000625991, , 68001, 39968180
68002, 0.000625991, , 68002, 39968180
68003, 0.000578461, , 68003, 39968180
68004, 0.000602355, , 68004, 39968148
68005, 0.000625945, , 68005, 39968148
68006, 0.000602033, , 68006, 39968148
68007, 0.000576395, , 68007, 39968009
68008, 0.000612322, , 68008, 39968009
68009, 0.000620423, , 68009, 39968009
68010, 0.000625853, , 68010, 39968009
68011, 0.000625998, , 68011, 39968009
68012, 0.000625992, , 68012, 39968009
68013, 0.000625936, , 68013, 39968009
68014, 0.000625987, , 68014, 39968009
68015, 0.00060227, , 68015, 39966655
68016, 0.000626009, , 68016, 39966655
68017, 0.000602188, , 68017, 39966655
68018, 0.000626018, , 68018, 39966655
68019, 0.000602205, , 68019, 39966655
68020, 0.000625973, , 68020, 39966655
68021, 0.00060233, , 68021, 39966655
68022, 0.000602256, , 68022, 39966655
68023, 0.000626043, , 68023, 39966655
68024, 0.000626043, , 68024, 39966655
68025, 0.000576429, , 68025, 39966655
68026, 0.000602258, , 68026, 39966655
68027, 0.000626015, , 68027, 39966655
68028, 0.000602207, , 68028, 39966655
68029, 0.000626024, , 68029, 39966655
68030, 0.000626013, , 68030, 39966655
68031, 0.000626043, , 68031, 39966655
68032, 0.000625956, , 68032, 39966655
68033, 0.000625978, , 68033, 39966655
68034, 0.000602186, , 68034, 39966655
68035, 0.000602304, , 68035, 39966655
68036, 0.000625952, , 68036, 39966655
68037, 0.00062602, , 68037, 39963170
68038, 0.000626049, , 68038, 39963170
68039, 0.000626042, , 68039, 39963170
68040, 0.000626056, , 68040, 39963170
68041, 0.00062605, , 68041, 39963170
68042, 0.000626094, , 68042, 39963170
68043, 0.000625957, , 68043, 39963170
68044, 0.000626136, , 68044, 39963170
68045, 0.000626014, , 68045, 39963170
68046, 0.000626134, , 68046, 39963170
68047, 0.000626153, , 68047, 39963170
68048, 0.000626153, , 68048, 39963170
68049, 0.000626153, , 68049, 39963170
68050, 0.000626111, , 68050, 39963170
68051, 0.000626153, , 68051, 39963170
68052, 0.000626153, , 68052, 39963170
68053, 0.000626102, , 68053, 39963170
68054, 0.000571427, , 68054, 39963170
68055, 0.000608905, , 68055, 39963170
68056, 0.000586879, , 68056, 39963170
68057, 0.000626153, , 68057, 39963170
68058, 0.000602124, , 68058, 39963170
68059, 0.000626143, , 68059, 39963170
68060, 0.000626095, , 68060, 39963170
68061, 0.000626103, , 68061, 39963170
68062, 0.000626143, , 68062, 39963170
68063, 0.000626097, , 68063, 39963170
68064, 0.000626094, , 68064, 39963170
68065, 0.000626153, , 68065, 39963170
68066, 0.000626153, , 68066, 39963170
68067, 0.000626071, , 68067, 39963170
68068, 0.000626135, , 68068, 39963170
68069, 0.000626094, , 68069, 39963170
68070, 0.000626098, , 68070, 39963170
68071, 0.00062607, , 68071, 39963170
68072, 0.000626097, , 68072, 39961569
68073, 0.000602288, , 68073, 39961569
68074, 0.000602091, , 68074, 39961569
68075, 0.000626108, , 68075, 39958155
68076, 0.000626095, , 68076, 39958155
68077, 0.000626151, , 68077, 39958155
68078, 0.000626092, , 68078, 39958155
68079, 0.000626207, , 68079, 39958155
68080, 0.000626256, , 68080, 39956554
68081, 0.000626228, , 68081, 39956554
68082, 0.0006263, , 68082, 39956554
68083, 0.000626317, , 68083, 39956554
68084, 0.000578522, , 68084, 39956554
68085, 0.000602207, , 68085, 39956554
68086, 0.000602412, , 68086, 39956554
68087, 0.000602485, , 68087, 39956554
68088, 0.000602492, , 68088, 39956554
68089, 0.00062631, , 68089, 39955424
68090, 0.000626336, , 68090, 39955424
68091, 0.000626338, , 68091, 39955424
68092, 0.000626366, , 68092, 39955424
68093, 0.000626351, , 68093, 39955424
68094, 0.000602586, , 68094, 39955424
68095, 0.00062637, , 68095, 39954391
68096, 0.000602655, , 68096, 39954261
68097, 0.000626328, , 68097, 39952098
68098, 0.00062642, , 68098, 39952098
68099, 0.000626371, , 68099, 39950938
68100, 0.000626382, , 68100, 39950938
68101, 0.000626478, , 68101, 39950938
68102, 0.000626514, , 68102, 39950938
68103, 0.000602714, , 68103, 39950938
68104, 0.000626531, , 68104, 39950938
68105, 0.000626536, , 68105, 39950938
68106, 0.000626536, , 68106, 39950938
68107, 0.000626521, , 68107, 39950938
68108, 0.000626439, , 68108, 39950938
68109, 0.000626536, , 68109, 39950938
68110, 0.000602794, , 68110, 39950938
68111, 0.000585469, , 68111, 39950938
68112, 0.000626483, , 68112, 39950938
68113, 0.000626349, , 68113, 39950938
68114, 0.000626483, , 68114, 39950938
68115, 0.000626536, , 68115, 39950938
68116, 0.000602763, , 68116, 39950938
68117, 0.000602661, , 68117, 39950938
68118, 0.000600316, , 68118, 39950938
68119, 0.000626536, , 68119, 39950938
68120, 0.000626536, , 68120, 39950938
68121, 0.00058548, , 68121, 39950938
68122, 0.000626515, , 68122, 39950938
68123, 0.000626478, , 68123, 39950938
68124, 0.000602759, , 68124, 39950938
68125, 0.000626458, , 68125, 39950938
68126, 0.000626499, , 68126, 39950938
68127, 0.000626517, , 68127, 39950938
68128, 0.000626503, , 68128, 39950938
68129, 0.000626551, , 68129, 39941346
68130, 0.000626495, , 68130, 39941346
68131, 0.000626581, , 68131, 39941346
68132, 0.000626506, , 68132, 39941346
68133, 0.000626667, , 68133, 39941346
68134, 0.000626683, , 68134, 39941346
68135, 0.000626778, , 68135, 39941346
68136, 0.000603009, , 68136, 39941346
68137, 0.000626837, , 68137, 39941346
68138, 0.000603052, , 68138, 39941346
68139, 0.000626837, , 68139, 39941346
68140, 0.000626837, , 68140, 39941346
68141, 0.000626801, , 68141, 39941346
68142, 0.000626837, , 68142, 39941346
68143, 0.000626771, , 68143, 39941346
68144, 0.000626799, , 68144, 39941346
68145, 0.000603067, , 68145, 39941346
68146, 0.000626837, , 68146, 39941346
68147, 0.000626813, , 68147, 39941346
68148, 0.000602842, , 68148, 39941346
68149, 0.000626837, , 68149, 39941346
68150, 0.000626837, , 68150, 39941346
68151, 0.000626837, , 68151, 39941346
68152, 0.00062676, , 68152, 39941346
68153, 0.000626817, , 68153, 39941346
68154, 0.000626804, , 68154, 39941346
68155, 0.000626837, , 68155, 39941346
68156, 0.000626758, , 68156, 39941346
68157, 0.000626725, , 68157, 39941346
68158, 0.000626724, , 68158, 39941346
68159, 0.000626837, , 68159, 39941346
68160, 0.000603047, , 68160, 39941346
68161, 0.000626837, , 68161, 39941346
68162, 0.000603086, , 68162, 39941346
68163, 0.000626764, , 68163, 39941346
68164, 0.000626787, , 68164, 39941346
68165, 0.0006268, , 68165, 39941346
68166, 0.000626771, , 68166, 39941346
68167, 0.000626799, , 68167, 39941346
68168, 0.000585354, , 68168, 39941346
68169, 0.000626798, , 68169, 39941346
68170, 0.000602882, , 68170, 39941346
68171, 0.000626736, , 68171, 39941346
68172, 0.000626811, , 68172, 39941346
68173, 0.000626771, , 68173, 39941346
68174, 0.000626837, , 68174, 39941346
68175, 0.000626823, , 68175, 39941346
68176, 0.000626837, , 68176, 39941346
68177, 0.000626837, , 68177, 39941346
68178, 0.000626792, , 68178, 39941346
68179, 0.000602916, , 68179, 39941346
68180, 0.000626789, , 68180, 39941346
68181, 0.000626786, , 68181, 39941346
68182, 0.000626837, , 68182, 39941346
68183, 0.000578415, , 68183, 39940500
68184, 0.000626811, , 68184, 39940500
68185, 0.000626837, , 68185, 39940500
68186, 0.000626837, , 68186, 39940500
68187, 0.000626827, , 68187, 39940500
68188, 0.000626837, , 68188, 39940500
68189, 0.000626837, , 68189, 39940500
68190, 0.000626834, , 68190, 39940500
68191, 0.000626813, , 68191, 39940500
68192, 0.000579087, , 68192, 39940500
68193, 0.000626837, , 68193, 39940500
68194, 0.000626821, , 68194, 39940500
68195, 0.000626807, , 68195, 39940500
68196, 0.000626837, , 68196, 39940500
68197, 0.000563853, , 68197, 39940500
68198, 0.000580217, , 68198, 39940500
68199, 0.000626843, , 68199, 39937492
68200, 0.000626843, , 68200, 39937492
68201, 0.000626855, , 68201, 39937492
68202, 0.000626861, , 68202, 39937492
68203, 0.000626845, , 68203, 39937492
68204, 0.000603181, , 68204, 39937492
68205, 0.000626897, , 68205, 39937492
68206, 0.000626857, , 68206, 39937492
68207, 0.000626934, , 68207, 39937492
68208, 0.000626857, , 68208, 39937492
68209, 0.000626958, , 68209, 39937492
68210, 0.000626928, , 68210, 39937492
68211, 0.000626958, , 68211, 39937492
68212, 0.000626937, , 68212, 39937492
68213, 0.000626958, , 68213, 39937492
68214, 0.00062693, , 68214, 39937492
68215, 0.000626875, , 68215, 39937492
68216, 0.000626944, , 68216, 39937492
68217, 0.000626949, , 68217, 39937492
68218, 0.000626958, , 68218, 39937492
68219, 0.000626958, , 68219, 39937492
68220, 0.000626939, , 68220, 39937492
68221, 0.000626958, , 68221, 39937492
68222, 0.000626958, , 68222, 39937492
68223, 0.000579133, , 68223, 39937492
68224, 0.000626907, , 68224, 39937492
68225, 0.000626958, , 68225, 39937492
68226, 0.000626937, , 68226, 39937492
68227, 0.000626958, , 68227, 39937492
68228, 0.000626908, , 68228, 39937492
68229, 0.000626947, , 68229, 39935494
68230, 0.00062695, , 68230, 39935494
68231, 0.000626913, , 68231, 39935494
68232, 0.000595179, , 68232, 39935494
68233, 0.00062683, , 68233, 39935494
68234, 0.000626962, , 68234, 39935494
68235, 0.00062679, , 68235, 39935494
68236, 0.000626969, , 68236, 39935442
68237, 0.000626978, , 68237, 39935442
68238, 0.000626984, , 68238, 39935442
68239, 0.000626943, , 68239, 39935442
68240, 0.000576837, , 68240, 39935442
68241, 0.000626984, , 68241, 39935442
68242, 0.000626995, , 68242, 39935442
68243, 0.000627022, , 68243, 39935442
68244, 0.000626895, , 68244, 39935442
68245, 0.000603026, , 68245, 39935442
68246, 0.000603177, , 68246, 39935442
68247, 0.000626966, , 68247, 39935442
68248, 0.000626944, , 68248, 39935442
68249, 0.000603173, , 68249, 39935442
68250, 0.00062697, , 68250, 39935442
68251, 0.00062699, , 68251, 39935442
68252, 0.000626962, , 68252, 39935442
68253, 0.000603134, , 68253, 39935442
68254, 0.000627022, , 68254, 39935442
68255, 0.000627022, , 68255, 39935442
68256, 0.000627007, , 68256, 39935442
68257, 0.000626979, , 68257, 39928962
68258, 0.000627003, , 68258, 39928962
68259, 0.000627042, , 68259, 39928962
68260, 0.000627083, , 68260, 39928962
68261, 0.000627134, , 68261, 39928962
68262, 0.000627206, , 68262, 39928962
68263, 0.000627226, , 68263, 39928962
68264, 0.000627206, , 68264, 39928962
68265, 0.000627145, , 68265, 39928962
68266, 0.000627226, , 68266, 39928962
68267, 0.000627221, , 68267, 39928962
68268, 0.000627192, , 68268, 39928962
68269, 0.000627188, , 68269, 39928962
68270, 0.000627201, , 68270, 39928962
68271, 0.000627226, , 68271, 39928962
68272, 0.000627153, , 68272, 39928962
68273, 0.000586428, , 68273, 39928962
68274, 0.000627098, , 68274, 39928962
68275, 0.000627226, , 68275, 39928962
68276, 0.000627226, , 68276, 39928962
68277, 0.000627226, , 68277, 39928962
68278, 0.000627173, , 68278, 39928962
68279, 0.000627165, , 68279, 39928962
68280, 0.000627189, , 68280, 39928962
68281, 0.000627226, , 68281, 39928962
68282, 0.000627226, , 68282, 39928962
68283, 0.000627225, , 68283, 39928962
68284, 0.00062721, , 68284, 39928962
68285, 0.000627213, , 68285, 39926619
68286, 0.000627244, , 68286, 39926619
68287, 0.000603442, , 68287, 39926619
68288, 0.00062722, , 68288, 39926619
68289, 0.000627277, , 68289, 39926619
68290, 0.000627288, , 68290, 39926619
68291, 0.000603527, , 68291, 39926619
68292, 0.000627209, , 68292, 39926619
68293, 0.000627228, , 68293, 39926619
68294, 0.000627262, , 68294, 39926619
68295, 0.0005867, , 68295, 39926619
68296, 0.000627291, , 68296, 39926619
68297, 0.000627186, , 68297, 39926619
68298, 0.000627237, , 68298, 39926619
68299, 0.000627251, , 68299, 39925835
68300, 0.000627263, , 68300, 39925835
68301, 0.000627255, , 68301, 39925835
68302, 0.000627302, , 68302, 39925835
68303, 0.000627264, , 68303, 39925835
68304, 0.000627206, , 68304, 39925835
68305, 0.000627173, , 68305, 39925835
68306, 0.000627227, , 68306, 39925835
68307, 0.00062732, , 68307, 39925835
68308, 0.000627323, , 68308, 39925835
68309, 0.000603465, , 68309, 39925835
68310, 0.000627147, , 68310, 39925835
68311, 0.000627205, , 68311, 39925835
68312, 0.000627282, , 68312, 39925835
68313, 0.000627272, , 68313, 39925835
68314, 0.000627292, , 68314, 39924825
68315, 0.000627262, , 68315, 39924825
68316, 0.00062726, , 68316, 39924825
68317, 0.000627312, , 68317, 39924825
68318, 0.000547099, , 68318, 39924825
68319, 0.000564458, , 68319, 39924825
68320, 0.000627303, , 68320, 39924825
68321, 0.000603476, , 68321, 39924825
68322, 0.000627201, , 68322, 39924825
68323, 0.000603408, , 68323, 39924464
68324, 0.000627242, , 68324, 39924464
68325, 0.000627332, , 68325, 39924464
68326, 0.000627358, , 68326, 39924464
68327, 0.000627306, , 68327, 39924464
68328, 0.00062728, , 68328, 39924464
68329, 0.000603646, , 68329, 39920424
68330, 0.000627292, , 68330, 39920424
68331, 0.000627258, , 68331, 39920424
68332, 0.000586293, , 68332, 39920424
68333, 0.00062712, , 68333, 39920424
68334, 0.000627249, , 68334, 39920424
68335, 0.000627279, , 68335, 39920424
68336, 0.000627291, , 68336, 39920424
68337, 0.000565914, , 68337, 39920424
